RID,PCardID,TID,SStationID,AStationID,CarrigeID,SeatRow,SeatNo,SStatus
18313,511826201510201056,29912,1615,1072,3,2,F,1
18314,511827193709102839,3223,1535,1556,2,2,E,1
18315,511827195804162142,11613,1,1,1,1,E,0
18316,511827196001232295,2487,1555,1556,4,2,F,1
18317,51182719911224214X,21485,2035,3365,1,2,F,0
18318,511827200710104375,39792,979,458,3,1,E,1
18319,511902193010053082,3556,1615,1561,2,2,F,0
18320,511902196005012570,20861,189,192,1,1,F,2
18321,511902196403152739,16850,76,13,1,1,C,1
18322,511902197301241938,6767,2117,2072,3,4,B,0
18323,511902201007052078,38823,3445,3594,2,3,B,0
18324,511902201110160034,20953,2020,2035,2,1,F,1
18325,511902201509212617,7889,3365,3365,2,2,E,2
18326,511903193805241972,17245,471,471,2,3,C,1
18327,51190319420522476X,21849,2120,3885,2,2,A,2
18328,511903197108203776,24841,1763,1684,1,1,C,2
18329,511903200602062651,15329,1651,1540,1,3,F,0
18330,511921193606163070,38043,1571,1573,2,2,F,1
18331,511921196111241122,23829,977,1763,4,2,B,1
18332,511921197602192059,34432,2066,13,2,2,E,1
18333,511921197610081690,21033,2020,2035,1,1,A,1
18334,511921197903063453,18534,1623,1684,3,2,F,0
18335,511921198007184518,34241,1146,1150,1,3,A,1
18336,511921199003252725,11302,1634,1634,4,3,C,1
18337,51192119961125103X,11005,1615,1641,4,1,A,1
18338,511921199908114538,12614,1659,1661,3,1,C,0
18339,511921200202253283,27111,1668,1597,3,3,E,0
18340,511921200704204852,40430,1599,1145,2,3,B,1
18341,511922193204091592,18516,1668,1763,3,2,B,2
18342,511922193407031274,11524,82,13,4,4,B,0
18343,51192219360617215X,38323,1572,1571,1,2,E,2
18344,511922194503201055,8752,3365,3365,1,4,E,0
18345,51192219760913427X,36990,403,403,3,4,B,1
18346,511922198006241679,29198,1597,1597,2,4,E,1
18347,511922198202222897,37098,1335,1344,4,3,B,1
18348,511922198609053634,24665,1597,1597,2,4,F,2
18349,511922200102200690,23381,1690,552,4,2,B,2
18350,511923193810024513,18965,1597,1668,1,2,C,2
18351,511923195607113210,12841,1592,1574,4,3,E,2
18352,511923196006164252,5739,2026,2026,3,4,F,0
18353,511923196809011161,2329,1556,1556,4,3,C,2
18354,511923197509184436,25472,59,2007,4,2,E,0
18355,51192319801014101X,35997,2125,3877,1,4,B,1
18356,511923199308220583,3615,2049,3868,4,1,C,0
18357,512002194203281475,10076,1605,1625,2,3,A,0
18358,512002195604204926,33954,471,471,3,2,A,2
18359,512002196410284758,15444,1540,3934,4,4,F,1
18360,512002197503284532,2938,1557,1555,1,2,F,2
18361,512002198005261957,29451,1597,822,4,2,A,0
18362,51200219810527398X,4091,1651,1661,4,1,E,0
18363,512002199107082022,1885,1646,1646,2,3,A,0
18364,512002199805072278,8498,1615,1615,4,1,E,1
18365,512002200709261832,13723,1574,1661,2,2,E,1
18366,51202119331103461X,31022,129,129,2,4,E,1
18367,512021193608164634,13265,1577,1574,3,3,A,1
18368,512021196103164771,15745,1597,1567,2,2,E,0
18369,51202119690214091X,9737,1615,1594,4,2,F,0
18370,512021197802162817,19060,463,402,3,3,E,2
18371,512021198612050288,1918,1615,1593,2,3,A,1
18372,512021200002110810,4722,59,2020,4,3,A,2
18373,512021201212291319,10922,1615,1641,1,2,A,1
18374,512021201411062957,12817,1543,1539,4,4,B,0
18375,512022193508091219,18848,1597,457,1,4,E,1
18376,512022195205022856,26894,1597,1597,1,2,F,0
18377,512022195904210899,2638,1557,1555,2,4,E,1
18378,512022196202203533,30504,1134,1681,1,1,F,0
18379,512022196601133384,11129,1599,1589,1,2,F,1
18380,512022197012154368,21935,1151,3033,3,3,A,0
18381,512022197712162377,20424,1151,1146,2,2,C,1
18382,512022200502102610,26470,404,1684,1,4,E,0
18383,513201193511192758,33035,65,82,1,4,C,1
18384,513201196102141582,8256,2035,3389,2,1,C,0
18385,513201196102172557,32502,1579,1646,4,2,B,1
18386,513201197006070213,17202,1623,384,1,4,B,2
18387,513201198406263852,31833,1615,1636,2,1,F,0
18388,513201198708142132,32266,1579,1579,4,4,F,1
18389,51320119920322441X,1289,1646,1646,4,4,E,0
18390,513201199306123339,11659,13,1,1,1,F,0
18391,513201200801113651,14801,1574,1574,2,2,F,2
18392,513201201705173229,37560,1144,1037,4,3,F,0
18393,513221193105121159,14138,1574,1661,4,3,C,1
18394,513221193204191099,31923,1579,1579,2,3,E,2
18395,513221194201052944,21989,3057,3033,2,2,A,0
18396,513221194504292873,39444,3633,430,2,3,E,0
18397,513221196712091450,33161,3389,79,2,2,E,2
18398,513221197209012270,3252,1597,1535,2,3,A,1
18399,513221198401020507,16134,1615,1599,2,4,F,0
18400,513221200403264775,39883,1533,3877,3,2,A,0
18401,513221201511182632,13489,1563,1567,2,4,E,2
18402,513222195404050528,17866,1597,404,3,2,F,2
18403,513222197709081359,8020,2069,2007,1,1,F,1
18404,513222198004180132,35508,1714,2133,3,3,A,2
18405,513222199405114923,5315,3388,3388,2,3,E,1
18406,513222200512250491,31219,59,2016,1,4,A,1
18407,513223194302171822,7767,1615,34,2,3,C,0
18408,513223194711071419,24526,1597,34,1,3,E,0
18409,51322319541216138X,19912,953,960,4,2,E,1
18410,513223195503232534,5538,1615,59,4,4,E,0
18411,513223196902212578,27162,404,404,3,4,E,1
18412,513223197709301805,15633,1574,3928,3,3,A,1
18413,513223197904300832,22295,3033,3016,3,2,A,2
18414,513223200002261533,33496,2046,2020,4,1,C,1
18415,51322320030215123X,184,1602,1596,3,3,E,0
18416,513223201412072801,10914,1589,1634,3,1,F,0
18417,513224194110150636,38747,2085,2,1,1,C,0
18418,513224194703091088,20581,635,1709,3,1,F,1
18419,513224194811051147,19918,2417,1266,3,4,C,1
18420,51322419600526207X,21474,2047,2033,2,2,C,1
18421,513224196803073011,857,1612,1625,4,2,E,2
18422,513224197211184126,38835,1648,1589,4,1,E,2
18423,513224197307273190,32534,1636,1646,1,2,B,2
18424,513224198405100861,23171,1704,1668,1,1,F,0
18425,513224199405141131,19855,1266,1219,1,4,B,2
18426,513224200104112703,18540,1623,450,3,1,B,2
18427,513225195710040546,14408,1539,1542,4,3,B,0
18428,513225196705234973,17004,76,13,4,2,B,2
18429,513225197211044250,36387,1562,221,2,1,E,1
18430,513225197912030556,6153,1566,2121,3,4,B,1
18431,513225198511024053,26321,1597,404,2,2,E,2
18432,513225199505241435,9789,1612,1605,4,3,C,2
18433,513225199709251803,4511,1592,21,4,3,E,1
18434,513225200210212376,24345,1668,404,1,1,F,2
18435,513225200412073714,13598,1661,1661,3,4,A,2
18436,513225200709252852,16610,401,382,4,2,F,1
18437,513225201502071266,10177,1595,1612,2,1,E,1
18438,513226194901230678,9049,1552,34,4,3,C,0
18439,513226195010081650,31749,1584,1582,2,1,C,2
18440,513226195208181606,21101,2020,2035,3,2,C,2
18441,51322619760327166X,21601,34,1750,2,1,C,1
18442,513226198702160628,17841,404,384,2,4,F,0
18443,513226200012101014,27146,1668,404,1,4,C,0
18444,513226201409234696,17901,1668,384,3,1,A,1
18445,513227193305152361,31710,1579,1579,4,1,C,0
18446,51322719340301179X,29326,1039,977,2,1,C,2
18447,513227193509150173,17008,13,1,3,4,F,2
18448,513227196803164035,13943,1617,1661,1,2,C,2
18449,51322719740618415X,34184,3325,255,2,3,C,0
18450,51322719770308215X,9810,1610,1611,4,1,F,2
18451,51322719780221156X,20641,1142,1072,3,1,C,1
18452,513227198102214553,38600,2125,413,3,3,E,1
18453,513227198405212774,17300,1668,404,2,2,E,1
18454,513227198906223885,35303,1638,45,2,2,F,0
18455,513227198909244585,31511,1636,1632,4,3,F,2
18456,513227200402053157,3555,1552,59,2,2,B,1
18457,513228196307270943,129,1611,1607,1,4,C,0
18458,513228196802284461,14486,1615,1617,2,2,E,0
18459,513228197509073600,11487,65,80,4,1,B,0
18460,513228199709173912,25067,1597,1597,3,1,B,0
18461,51322820031020353X,27283,1668,1597,1,4,E,0
18462,513228201002282285,11640,63,76,2,4,E,1
18463,513228201410032576,28185,404,1668,4,3,F,0
18464,513230193503194149,15698,1597,1567,3,4,A,2
18465,513230197203044876,37596,683,2,2,1,A,2
18466,513230198701150422,22418,3633,3633,2,1,E,0
18467,513230198803310335,40287,1599,1071,2,3,F,1
18468,513230199112111681,14132,1577,1574,1,3,A,0
18469,513230199309040610,9467,1613,1624,3,3,E,2
18470,513230200410111802,23777,1134,1619,3,3,F,2
18471,513231194312141563,37879,1599,458,1,4,E,0
18472,513231196501092819,7074,222,154,4,4,A,0
18473,513231198106240710,37767,1144,828,3,2,C,0
18474,513231198208211160,7572,3365,3365,2,4,C,2
18475,513231200909264695,1696,1646,1646,1,4,E,1
18476,513231201304243335,4047,1661,1540,4,1,C,0
18477,513231201501292523,29087,1597,1597,2,4,C,1
18478,513231201511074407,28618,1127,1151,3,2,F,0
18479,513232193101040537,11998,1592,1577,4,2,A,0
18480,513232198911210633,3923,1574,3590,4,2,C,1
18481,51323219970524081X,32010,1582,1579,2,3,C,1
18482,513232199805110879,26641,402,384,1,4,E,2
18483,513232200210262772,13384,1577,1574,1,3,C,0
18484,513232200802033295,8596,3365,3365,2,3,E,0
18485,513232201109270617,2107,1533,1567,2,4,E,1
18486,513232201403044303,26089,1597,1668,2,2,A,2
18487,51323220151205499X,25293,1561,34,2,4,A,0
18488,513233193104254035,915,1615,1615,1,2,B,1
18489,513233194507153401,39166,979,834,4,2,E,0
18490,513233196101210815,29165,129,1151,2,4,E,0
18491,513233196904251389,26816,404,404,3,2,F,0
18492,513233197210134262,7809,34,2020,4,2,B,0
18493,513233197810161571,37839,831,828,4,2,F,2
18494,513233198008011140,15600,1615,1539,1,3,C,0
18495,513233198207110088,26778,404,404,2,3,A,2
18496,513233198412264553,17073,76,13,3,2,C,0
18497,513233199002120156,35787,1533,2125,1,2,E,1
18498,513233200202243578,31595,1636,1584,3,2,B,0
18499,513233200601210079,23914,34,2020,2,1,A,1
18500,513233201704051263,38828,3594,3590,3,3,B,2
18501,513301193008080092,14092,1659,1661,4,4,A,2
18502,513301193601132893,24591,1763,1681,4,3,E,2
18503,513301194010242665,24851,1681,1623,3,4,C,2
18504,513301195901252167,13719,1568,1567,1,3,B,1
18505,51330119681014291X,12173,1599,1592,1,1,E,2
18506,513301196911301035,9045,1599,2020,1,2,C,2
18507,513301197012081563,9955,1638,1634,3,4,B,0
18508,513301197204070041,32074,1584,1582,4,1,E,2
18509,513301197903193075,29637,1151,979,4,3,F,1
18510,513301200604141886,26628,450,406,1,2,E,1
18511,513322193311181197,6855,2114,2108,2,2,E,0
18512,513322194708122915,36343,3276,1568,4,2,A,0
18513,513322195201241207,35389,1641,1562,2,4,C,0
18514,51332219701104085X,31259,59,2020,4,1,C,2
18515,513322199812021033,14402,1539,1542,4,2,C,2
18516,51332220000831077X,10718,1637,1631,3,4,B,2
18517,513322200307270595,13946,1615,1617,4,4,E,1
18518,513322200407244482,2529,1556,1556,3,4,A,1
18519,51332220060907061X,12864,1661,1661,1,3,B,0
18520,513323193104302570,28628,1127,1151,2,4,B,2
18521,513323193412032277,21001,1645,2035,1,3,E,0
18522,513323193604131317,10027,1625,1621,1,2,F,1
18523,513323194404302999,11258,1637,1631,4,3,B,1
18524,513323194711152070,17658,1668,457,3,1,F,0
18525,513323195004032971,15007,1543,1539,2,3,A,2
18526,513323198512074258,24451,1597,1169,4,4,A,1
18527,513323199508120789,27711,1668,404,2,2,E,1
18528,513323200403144747,40383,1150,1133,1,1,F,1
18529,513324193303232292,39750,470,470,4,4,F,0
18530,513324193412030411,11807,1661,1661,3,2,B,0
18531,513324193912064714,36293,1578,3554,1,4,F,1
18532,513324194802251812,39324,1618,401,4,1,A,2
18533,513324195312084358,31115,1151,129,3,2,B,2
18534,51332419700223265X,15035,1646,1654,1,4,A,0
18535,513324197911150328,27188,1668,404,4,2,E,1
18536,513324200109032935,214,1599,1602,2,2,A,2
18537,513324200709111135,11877,1599,1574,2,1,A,1
18538,51332420071116405X,11631,13,1,2,3,F,0
18539,513324200806022759,18349,1619,1763,2,2,C,0
18540,51332519461112063X,3332,1535,1556,1,3,B,0
18541,513325197009083243,5850,34,2043,1,2,F,0
18542,513325198506302659,23480,1597,1597,1,4,A,2
18543,513325199112120136,37848,1711,1708,4,4,B,1
18544,513325201310314695,35534,1734,2125,1,2,E,2
18545,513325201508112976,31132,3860,3912,1,4,F,2
18546,513326195408240047,28848,3365,3365,4,1,B,0
18547,513326198903281560,10117,1624,1602,4,1,F,2
18548,513326199507134299,40510,3859,3859,4,2,A,0
18549,513326199612092190,2842,1555,1556,2,4,E,1
18550,513326201605283490,31087,129,129,1,3,A,0
18551,513327193212021501,22308,2978,3057,3,4,F,2
18552,513327194308301449,22484,2068,2034,4,2,B,0
18553,513327195003173671,37855,834,828,4,2,A,0
18554,513327195511030271,14785,1651,1592,2,3,F,1
18555,513327196309171139,12957,1661,1661,1,4,B,0
18556,513327196608284125,5559,34,2020,2,3,F,0
18557,513327197005250510,17983,1681,404,4,4,A,1
18558,513327199505262912,26831,404,404,2,3,B,2
18559,513327200410164178,30782,129,129,2,2,F,2
18560,513328193204194193,34608,1168,1644,1,2,C,0
18561,513328193510174529,23955,555,1690,3,3,E,1
18562,513328196507310570,10803,1634,1634,1,3,F,0
18563,513328197612032773,39780,2429,1133,4,1,E,2
18564,513328197904100758,30962,835,129,1,2,C,2
18565,513328198507230705,10526,1615,1589,4,4,E,2
18566,513328201603273136,13748,1577,1615,3,3,E,1
18567,513329193511094164,31363,1597,34,4,2,A,0
18568,513329193803283709,32514,1646,1615,3,4,C,0
18569,513329194512311495,19152,1750,447,3,3,A,1
18570,513329198206214927,24315,1668,404,4,4,C,1
18571,513329198504132591,16206,1552,1561,3,3,F,2
18572,513329200607253193,29503,129,129,1,3,F,2
18573,513329201005302052,13689,1539,1542,3,1,E,1
18574,513330193209141818,18018,457,384,4,4,F,1
18575,513330196501140568,4870,34,2033,2,4,E,1
18576,513330196802150436,20336,1668,1072,1,4,A,1
18577,513330197510233453,28405,979,1151,4,2,E,1
18578,51333019790701497X,30633,1039,1035,4,1,F,2
18579,513330198103141003,19810,1668,1681,4,2,A,2
18580,513330200007012885,27092,471,404,3,2,F,2
18581,513330200509111736,27677,1668,404,2,3,E,2
18582,513330200605272441,15993,1597,1563,1,1,F,2
18583,513330200606083394,28290,1072,1142,1,4,E,2
18584,513330200806174717,18508,1619,1684,2,3,B,1
18585,51333020110308340X,29573,1134,1015,3,4,B,1
18586,513331195010072232,29846,1151,979,4,4,B,0
18587,513331195507152801,11329,1615,1638,1,3,E,0
18588,513331196507044477,619,1625,1620,2,3,B,0
18589,513331201002274967,20908,2120,2141,1,1,A,0
18590,513332193910063398,10596,1637,1631,3,1,C,2
18591,513332194401103579,27792,1668,1597,1,1,F,1
18592,513332194611222656,19222,1619,457,3,4,B,1
18593,513332196001040352,17863,1750,457,1,2,F,1
18594,513332196609251238,16869,1,1,3,3,E,2
18595,513332198508271693,5831,1552,58,4,3,E,1
18596,513332199309153058,1620,1646,1646,4,1,B,2
18597,513332200004274639,20139,1718,725,1,4,A,1
18598,513332200105134096,6395,2113,2121,3,2,B,0
18599,513332200401124650,3448,1636,1584,2,1,B,1
18600,513332200806093813,6087,1566,2117,1,2,B,1
18601,513332201012202947,18771,1684,1681,3,1,F,2
18602,513333195403053676,29536,1015,979,3,4,E,2
18603,513333195708314419,10140,1595,1599,3,4,E,1
18604,513333196103263852,21518,3365,3365,2,3,B,2
18605,513333197503154852,12102,1661,1661,2,4,E,0
18606,513333197607202433,24255,600,600,4,4,F,1
18607,513333198703082827,6876,2108,2108,4,3,A,0
18608,513333198703083483,17296,1597,404,1,1,A,0
18609,513333198902050385,606,1607,1596,3,1,A,2
18610,513333200106014842,20902,189,192,3,1,B,2
18611,513333200211060605,10046,1613,1607,3,2,B,2
18612,513333201503100677,7206,1661,3978,1,1,B,2
18613,513334193511264320,11291,1634,1634,3,3,C,0
18614,513334197806094769,21001,2020,2035,3,3,C,2
18615,513334198301260156,25030,1668,1597,4,3,B,1
18616,513334198405033118,6206,2120,2112,2,1,E,2
18617,513335194311224448,7829,3365,3365,1,1,F,2
18618,513335194403253633,7667,3365,34,1,3,E,2
18619,513335196209282755,5462,59,34,4,2,E,2
18620,513335197301142434,20864,2108,189,3,1,E,0
18621,51333519760104270X,30521,1597,457,3,3,E,2
18622,513335199009284194,19898,953,2417,2,2,E,1
18623,513335200204023091,22938,1668,977,2,4,F,2
18624,513335200708032362,15561,1592,3934,1,4,B,1
18625,513336193410082686,25104,404,1668,4,1,A,2
18626,513336193905261619,36132,1251,1523,1,1,A,2
18627,513336195706152179,30711,1146,1151,1,1,B,2
18628,513336199006102769,37932,1637,1599,2,4,C,0
18629,513336200709250544,6568,1565,221,4,3,E,1
18630,513336200903110377,38380,1572,1571,1,4,E,1
18631,513336201706061910,6400,2113,2121,3,1,C,2
18632,513337195107274269,14333,1577,1661,3,1,C,1
18633,513337195708314190,29470,1127,822,3,2,A,0
18634,513337195909113512,1067,1646,1646,3,1,A,1
18635,513337196409144878,20636,1750,1169,4,2,E,0
18636,513337198604263628,33881,2006,79,1,2,F,2
18637,513337199402153249,21918,1563,3890,3,1,E,2
18638,513337200802171038,26928,1750,1597,2,4,C,2
18639,513338193705214714,15499,1542,3978,3,3,A,1
18640,513338195011244782,23720,3365,2007,3,3,C,2
18641,513338195012202074,5938,2113,2125,2,3,C,1
18642,513338199801202219,37961,2097,409,2,1,A,2
18643,513338200612131955,3514,1568,2108,1,2,A,0
18644,513338201309174017,4098,1577,3978,2,4,B,1
18645,513401193708020117,11474,82,76,3,2,C,2
18646,513401193809033283,29327,1169,979,4,2,C,2
18647,513401194411192772,21078,1597,34,2,4,F,2
18648,513401195608194338,31025,1597,835,4,4,B,2
18649,51340119600618433X,9996,1634,1634,4,1,E,1
18650,513401197103123779,33791,2038,63,4,1,F,2
18651,513401197110101914,26179,1151,1151,4,3,B,1
18652,513401197503254655,26608,404,406,1,2,C,2
18653,513401198612110487,16733,1638,1631,3,3,E,1
18654,513422193703133851,17147,463,404,4,2,B,1
18655,513422195012210175,9426,1561,34,3,4,B,2
18656,513422195403083396,5697,1615,2007,4,2,F,0
18657,513422196706130027,28176,1597,1597,3,4,C,1
18658,513422199009020432,37479,834,1167,1,1,B,0
18659,513422199402201125,25255,1561,34,4,2,F,0
18660,513422199412073542,17253,384,471,4,4,E,1
18661,513422200802014746,17025,13,1,4,1,F,2
18662,513423193706023339,35885,568,489,2,4,A,2
18663,513423194506164377,33175,2033,2034,1,4,B,2
18664,513423195611160209,15104,1655,1593,4,4,E,1
18665,513423196306164187,28557,835,829,2,3,A,2
18666,513423196801281356,23327,1151,1690,3,1,A,2
18667,513423196903083959,9817,1621,1621,4,2,F,0
18668,51342319730609227X,14907,1574,1661,3,1,F,2
18669,513423198702260655,32789,13,1,1,1,F,2
18670,513423199008282883,11560,2020,76,2,4,E,2
18671,513423200804131352,24344,404,404,3,2,A,2
18672,513423201705154879,16084,1537,1534,2,3,E,2
18673,513424195709011427,4620,2020,2066,3,1,C,1
18674,513424195805171076,34989,3980,413,3,4,F,1
18675,513424201412184448,32849,2020,63,2,3,E,1
18676,513425193507172844,16605,382,470,2,4,F,2
18677,513425194002054839,3604,2049,3868,3,2,E,1
18678,513425195811262405,38456,409,5,4,3,C,0
18679,513425196808293395,19453,1597,1750,1,1,C,1
18680,513425196905164894,39745,401,470,1,2,E,2
18681,513425196905302556,2550,1597,1555,4,1,A,0
18682,513425197112291468,27873,447,404,4,3,B,1
18683,513425197602170394,28015,1597,1597,1,3,F,0
18684,513425199404024037,30611,1615,1127,2,1,F,1
18685,513425200701030471,17192,1597,384,4,1,A,0
18686,513425201511224253,29809,1151,979,1,3,A,2
18687,513426194205081892,2728,1556,1556,1,1,C,1
18688,513426197311290595,11751,1599,1574,3,4,F,2
18689,513426198004240699,34430,2034,2010,3,4,C,2
18690,51342619880618457X,26123,404,1645,4,3,A,0
18691,513426198807150582,38912,1145,1615,2,1,B,2
18692,513426199012042654,19999,991,2464,1,2,C,0
18693,513426199301134969,28218,1142,1668,1,1,E,1
18694,513426199406280516,5557,59,34,3,1,C,0
18695,513426199611230817,527,1615,1615,1,2,E,2
18696,513426200509041361,16032,1597,1538,4,4,F,1
18697,513426201303130515,237,1602,1620,4,1,A,2
18698,51342719470803455X,5741,2060,2043,1,3,A,1
18699,513427195504120135,16295,1621,1621,4,3,F,0
18700,513427196003203797,26534,471,471,1,2,F,0
18701,513427197010124485,13016,1574,1661,4,2,E,0
18702,513427197105030481,238,1625,1620,2,3,F,1
18703,513427198611253375,19616,1684,457,4,1,E,0
18704,513427199003052048,26830,404,404,4,3,F,0
18705,513427199611172297,1070,1646,1646,1,4,E,1
